worker_id,timestamp,ambient_temp_c,uv_index,gas_ppm,noise_db,body_temp_c,heart_rate_bpm,baseline_hr_bpm,baseline_body_temp_c,hr_deviation_pct,body_temp_deviation_pct,risk_level
W040,07/06/2025 17:17,20.21,1.01,142.4,62.55,35.02,67.6,74,35.35,-8.65,-0.93,Safe
W060,07/06/2025 17:18,24.49,7.74,110.97,64.67,35.88,81.2,87.3,36.62,-6.99,-2.02,Warning
W087,07/06/2025 17:18,22.18,0.41,147.71,50.57,36,77.6,77.8,35.68,-0.26,0.9,Safe
W035,07/06/2025 17:19,25.39,6.28,80.54,57.4,37,65.9,66.9,37.96,-1.49,-2.53,Warning
W084,07/06/2025 17:19,28.36,0.56,102.22,72.07,36.53,69.2,73,35.56,-5.21,2.73,Warning
W048,07/06/2025 17:20,24.08,0.79,125.24,59.38,34.34,77.5,84.3,36.48,-8.07,-5.87,Warning
W088,07/06/2025 17:20,23.64,1.97,194.24,65.17,36.29,79.3,81.1,35.52,-2.22,2.17,Warning
W075,07/06/2025 17:21,20.54,2.13,50.6,64.45,36.87,90,66.3,35.84,35.75,2.87,Critical
W007,07/06/2025 17:21,25.56,0.98,135.54,72.04,36.47,86,85.8,35.64,0.23,2.33,Safe
W008,07/06/2025 17:22,25.71,1.46,42.02,63.2,34.68,57.5,69.5,35.55,-17.27,-2.45,Warning
W004,07/06/2025 17:22,24.37,0.75,377.38,72.67,36.78,69.2,66.5,37.6,4.06,-2.18,Critical
W090,07/06/2025 17:23,25.77,4.18,89.49,67.53,35.23,93.1,88.4,35.41,5.32,-0.51,Warning
W089,07/06/2025 17:23,25.65,1.59,31.81,63.67,35.83,39.1,82.3,36.16,-52.49,-0.91,Critical
W037,07/06/2025 17:24,18.51,1.7,113.52,77.48,37.08,59.1,65.1,37.45,-9.22,-0.99,Safe
W047,07/06/2025 17:24,19.26,0.99,37.78,71.17,35.96,83.9,84,36.68,-0.12,-1.96,Safe
W075,07/06/2025 17:25,28.26,0.55,139.2,61.31,35.78,66.7,66.3,35.84,0.6,-0.17,Warning
W016,07/06/2025 17:25,21.26,1.48,132.53,84.7,36.08,84,80.2,35.51,4.74,1.61,Warning
W024,07/06/2025 17:26,24.62,2.14,46.92,66.86,36.25,93.6,72.8,36.56,28.57,-0.85,Warning
W061,07/06/2025 17:26,27.12,1.14,49.97,70.89,38.69,100.7,85.2,37.69,18.19,2.65,Warning
W082,07/06/2025 17:27,25.45,2.52,589.08,71.23,35.56,88.5,80.8,36.61,9.53,-2.87,Critical
W027,07/06/2025 17:27,34.96,0.95,381.59,74.18,38.39,116,88.5,37.68,31.07,1.88,Critical
W076,07/06/2025 17:28,24.47,1.16,172.32,66.99,34.99,89.6,87.7,35.72,2.17,-2.04,Warning
W076,07/06/2025 17:28,22.6,2.48,71.57,63.27,36.36,70.1,87.7,35.72,-20.07,1.79,Warning
W063,07/06/2025 17:29,20.94,0.42,50.87,79.83,35.63,61.7,70.7,36.28,-12.73,-1.79,Safe
W045,07/06/2025 17:29,25.14,0.62,137.92,78.43,36.31,108.3,87.2,36.42,24.2,-0.3,Warning
W008,07/06/2025 17:30,26.42,1.56,593,76.5,36.55,71.8,69.5,35.55,3.31,2.81,Critical
W063,07/06/2025 17:30,22.39,0.86,59.82,80.43,36.57,70.9,70.7,36.28,0.28,0.8,Warning
W034,07/06/2025 17:31,22.52,0.71,127.09,55.56,38.32,43.2,68.5,37.41,-36.93,2.43,Critical
W072,07/06/2025 17:31,26.27,2.6,331.5,56.35,36.17,79.7,77.4,35.9,2.97,0.75,Critical
W014,07/06/2025 17:32,25.58,1.7,116.44,50.69,37.11,78.8,70,36.54,12.57,1.56,Safe
W079,07/06/2025 17:32,24.77,1.88,76.12,89.84,37.81,80.2,81.8,37.28,-1.96,1.42,Critical
W078,07/06/2025 17:33,20.47,1.84,122.04,59.06,36.61,42.6,89.6,35.73,-52.46,2.46,Critical
W034,07/06/2025 17:33,23.66,3.15,74.98,59.58,37.56,69.1,68.5,37.41,0.88,0.4,Warning
W031,07/06/2025 17:34,25.37,0.86,136.15,69.92,35.04,53.3,74.7,35.81,-28.65,-2.15,Warning
W016,07/06/2025 17:34,21.77,2.03,57.8,69.65,36.5,74.3,80.2,35.51,-7.36,2.79,Safe
W019,07/06/2025 17:35,29.37,1.4,77.62,77.33,35.2,68.8,72.6,35.29,-5.23,-0.26,Warning
W015,07/06/2025 17:35,22.89,0.68,144.8,80.29,35.22,85.6,79.8,35.14,7.27,0.23,Warning
W062,07/06/2025 17:36,22.05,1.5,46.27,70.88,35.26,74.3,73,35.33,1.78,-0.2,Safe
W056,07/06/2025 17:36,21.87,1.52,363.97,77.94,35.88,78.2,72.2,35.48,8.31,1.13,Critical
W014,07/06/2025 17:37,22.34,1.35,130.65,53.21,35.73,62.3,70,36.54,-11,-2.22,Safe
W003,07/06/2025 17:37,25.72,2.14,138.66,91.81,36.51,72.4,68.9,35.47,5.08,2.93,Critical
W065,07/06/2025 17:38,21.53,1.2,92.32,64.13,32.73,65.6,65.2,36.53,0.61,-10.4,Critical
W036,07/06/2025 17:38,34.53,2.37,266.88,73.85,36.04,111.4,84.3,35.6,32.15,1.24,Critical
W038,07/06/2025 17:39,27.74,2.06,67.56,63.79,36.79,86.6,82.7,37.19,4.72,-1.08,Warning
W041,07/06/2025 17:39,25.14,1.87,216.48,71.86,37.56,94.1,86.6,36.87,8.66,1.87,Warning
W058,07/06/2025 17:40,20.06,1.38,105.29,104.91,38.29,79,80.8,37.61,-2.23,1.81,Critical
W062,07/06/2025 17:40,25,1.56,41.27,64.37,33.46,74.6,73,35.33,2.19,-5.29,Warning
W022,07/06/2025 17:41,25.04,1.45,94.28,56.51,36.82,51.7,65.9,37.73,-21.55,-2.41,Warning
W082,07/06/2025 17:41,24.97,1.35,433.46,59.08,36.51,85,80.8,36.61,5.2,-0.27,Critical
W086,07/06/2025 17:42,20.87,0.15,120.05,72.15,34.85,92,81.9,35.05,12.33,-0.57,Safe
W005,07/06/2025 17:42,19.35,1.17,90.12,61.55,36.7,72.9,80,37.12,-8.87,-1.13,Safe
W068,07/06/2025 17:43,26.3,2.44,25.72,53.57,37.01,90.5,88.6,35.97,2.14,2.89,Safe
W070,07/06/2025 17:43,22.14,2.77,228.46,55.01,36.99,67.4,74.1,37.92,-9.04,-2.45,Warning
W087,07/06/2025 17:44,20.55,2.78,46.38,73.43,36.74,74.6,77.8,35.68,-4.11,2.97,Safe
W003,07/06/2025 17:44,24.56,6.77,102.25,68.23,35.74,67.1,68.9,35.47,-2.61,0.76,Warning
W081,07/06/2025 17:45,22.9,0.69,152.56,55.47,37.91,67.2,74.2,36.9,-9.43,2.74,Warning
W017,07/06/2025 17:45,31.42,0.75,142.46,61.1,36.77,79.9,66.6,37.85,19.97,-2.85,Warning
W045,07/06/2025 17:46,18.61,2.35,76.68,62.25,35.04,95.8,87.2,36.42,9.86,-3.79,Safe
W025,07/06/2025 17:46,29.58,0.95,96.92,64.55,35.04,95.2,78.7,35.55,20.97,-1.43,Warning
W037,07/06/2025 17:47,26.22,0.87,118.52,81.42,36.58,66.7,65.1,37.45,2.46,-2.32,Warning
W011,07/06/2025 17:47,22.94,1.4,208.34,55.23,34.44,75.4,80.3,35.42,-6.1,-2.77,Warning
W083,07/06/2025 17:48,38.35,2.66,87.59,69.86,36.97,63.9,67.3,37.51,-5.05,-1.44,Critical
W044,07/06/2025 17:48,34.84,1.16,69.43,77.3,36.3,88.5,83.2,36.91,6.37,-1.65,Warning
W073,07/06/2025 17:49,26.17,2.39,135.56,82.75,34.46,66.2,72.1,35.11,-8.18,-1.85,Warning
W083,07/06/2025 17:49,34.52,0.88,324.7,55.72,37.57,88.4,67.3,37.51,31.35,0.16,Critical
W010,07/06/2025 17:50,33.63,2.66,238.45,77.48,35.78,97.9,75.8,35.87,29.16,-0.25,Critical
W057,07/06/2025 17:50,22.3,1.34,115.32,60.06,38.44,77.7,88.2,37.42,-11.9,2.73,Safe
W002,07/06/2025 17:51,33.13,2.22,47.86,70.11,36.78,80.1,83.3,36.8,-3.84,-0.05,Warning
W086,07/06/2025 17:51,25.43,6.49,108.1,69.87,34.58,77.2,81.9,35.05,-5.74,-1.34,Warning
W059,07/06/2025 17:52,18.51,1.39,61.92,64.48,36.81,83.4,85.1,35.56,-2,3.52,Safe
W056,07/06/2025 17:52,41.62,2.72,356.2,68.22,35.26,101,72.2,35.48,39.89,-0.62,Critical
W017,07/06/2025 17:53,24.01,1.14,80.76,54.19,36.54,64.1,66.6,37.85,-3.75,-3.46,Safe
W050,07/06/2025 17:53,23.58,1.81,73.98,98.61,35.56,63.1,65.6,35.32,-3.81,0.68,Critical
W050,07/06/2025 17:54,34.11,1.09,133.06,60.17,35.53,70.9,65.6,35.32,8.08,0.59,Warning
W079,07/06/2025 17:54,34.25,1.13,96.79,57.31,37.21,83.1,81.8,37.28,1.59,-0.19,Warning
W050,07/06/2025 17:55,22.76,1.59,77.93,50.07,35.37,59.7,65.6,35.32,-8.99,0.14,Safe
W033,07/06/2025 17:55,23.43,2,56.38,70.31,36.85,72.5,72,36.63,0.69,0.6,Safe
W070,07/06/2025 17:56,25.53,0.9,105.71,54.64,39.32,79.6,74.1,37.92,7.42,3.69,Safe
W013,07/06/2025 17:56,24.79,1.66,434.89,58.22,36.31,78.3,76.4,37.36,2.49,-2.81,Critical
W006,07/06/2025 17:57,25.77,10.83,66.48,66.11,37.41,59.5,65.5,37.91,-9.16,-1.32,Critical
W070,07/06/2025 17:57,20.91,0.16,91.85,73.43,38.08,67.7,74.1,37.92,-8.64,0.42,Safe
W012,07/06/2025 17:58,24.28,1.98,33.88,58.77,36.18,87.7,72.3,36.1,21.3,0.22,Warning
W022,07/06/2025 17:58,22.62,2.07,100.79,67.1,37.89,70.2,65.9,37.73,6.53,0.42,Safe
W028,07/06/2025 17:59,19.36,0.31,127.77,75.64,36.77,80.2,79.9,37.77,0.38,-2.65,Safe
W030,07/06/2025 17:59,18.01,1.25,63.79,75.89,36.14,62.9,66.1,35.98,-4.84,0.44,Safe
W071,07/06/2025 18:00,22,0.11,125,64.18,35.32,87.2,89.1,35.76,-2.13,-1.23,Safe
W063,07/06/2025 18:00,44.16,1,133.52,60.99,37.21,67.2,70.7,36.28,-4.95,2.56,Critical
W050,07/06/2025 18:01,33.14,0.76,229.05,71.13,34.94,86.9,65.6,35.32,32.47,-1.08,Critical
W062,07/06/2025 18:01,21.99,2.63,77.88,62.17,34.51,69.9,73,35.33,-4.25,-2.32,Safe
W042,07/06/2025 18:02,37.2,1.41,255.49,75.01,34.88,104.8,73.3,35.19,42.97,-0.88,Critical
W043,07/06/2025 18:02,21.28,1.13,115.68,76.66,37.72,75,72.8,35.98,3.02,4.84,Warning
W069,07/06/2025 18:03,22.37,0.79,89.89,70.21,39.45,77.2,78,37.11,-1.03,6.31,Warning
W002,07/06/2025 18:03,26.65,1.87,128.46,71.41,37.64,88.8,83.3,36.8,6.6,2.28,Safe
W053,07/06/2025 18:04,21.49,1.57,83.42,78.1,36.13,49.8,87.7,35.75,-43.22,1.06,Critical
W031,07/06/2025 18:04,30.47,1.37,47.37,64.58,34.97,92.8,74.7,35.81,24.23,-2.35,Warning
W021,07/06/2025 18:05,26.34,1.78,519.41,55.82,36.94,62.7,68.1,36.49,-7.93,1.23,Critical
W050,07/06/2025 18:05,21.55,2.41,53.77,76.24,36.18,72.1,65.6,35.32,9.91,2.43,Safe
W062,07/06/2025 18:06,22.42,2.75,64.31,97.49,36.12,74.6,73,35.33,2.19,2.24,Critical
W033,07/06/2025 18:06,25.91,2.32,120.4,76.61,35.33,74,72,36.63,2.78,-3.55,Safe
W081,07/06/2025 18:07,20.33,2.62,47.63,80.4,37.62,76,74.2,36.9,2.43,1.95,Warning
W086,07/06/2025 18:07,30.35,1.34,95.02,68.5,35.2,96.1,81.9,35.05,17.34,0.43,Warning
W028,07/06/2025 18:08,38.69,0.69,86.06,61.29,38.71,72.7,79.9,37.77,-9.01,2.49,Critical
W056,07/06/2025 18:08,23.63,1.68,256.85,60.13,35.2,67.6,72.2,35.48,-6.37,-0.79,Warning
W083,07/06/2025 18:09,23.95,0.88,50.69,57.25,38.16,100.6,67.3,37.51,49.48,1.73,Critical
W056,07/06/2025 18:09,24.59,10.75,143.11,67.37,34.5,66.2,72.2,35.48,-8.31,-2.76,Critical
W044,07/06/2025 18:10,34.79,1.06,343.53,76.24,37.56,113.1,83.2,36.91,35.94,1.76,Critical
W034,07/06/2025 18:10,22.81,2.53,104.93,58.54,36.76,102,68.5,37.41,48.91,-1.74,Critical
W060,07/06/2025 18:11,24.09,1.84,75.88,58.52,36.31,89.7,87.3,36.62,2.75,-0.85,Safe
W001,07/06/2025 18:11,30.62,1.67,57.73,57.82,38.53,88.4,74.4,37.85,18.82,1.8,Warning
W078,07/06/2025 18:12,23.63,1.8,96,104.42,35.05,86.3,89.6,35.73,-3.68,-1.9,Critical
W063,07/06/2025 18:12,38.47,0.95,87.43,77.89,37.19,68.4,70.7,36.28,-3.25,2.51,Critical
W008,07/06/2025 18:13,25.2,2.22,504.89,76.49,35.41,65.4,69.5,35.55,-5.9,-0.39,Critical
W078,07/06/2025 18:13,24.4,10.99,93.05,78.86,34.91,82,89.6,35.73,-8.48,-2.29,Critical
W053,07/06/2025 18:14,22.69,1.89,371.93,57.35,36.45,84,87.7,35.75,-4.22,1.96,Critical
W083,07/06/2025 18:14,23.76,1.29,113.74,58.02,34.36,66.4,67.3,37.51,-1.34,-8.4,Critical
W013,07/06/2025 18:15,23.57,2.27,27.1,51.13,36.37,70.8,76.4,37.36,-7.33,-2.65,Safe
W086,07/06/2025 18:15,22.27,12.52,57.84,62.97,35.25,74.4,81.9,35.05,-9.16,0.57,Critical
W059,07/06/2025 18:16,25.42,0.7,353.49,57.34,35.53,78.2,85.1,35.56,-8.11,-0.08,Critical
W039,07/06/2025 18:16,35.85,0.81,54.37,60.88,34.18,92.3,84.3,35.22,9.49,-2.95,Critical
W078,07/06/2025 18:17,28.07,0.96,129.23,61.12,35.19,106.3,89.6,35.73,18.64,-1.51,Warning
W044,07/06/2025 18:17,40.08,1.44,232.39,62.7,36.16,115.5,83.2,36.91,38.82,-2.03,Critical
W047,07/06/2025 18:18,25.29,11.9,49.89,71.98,36.61,85.3,84,36.68,1.55,-0.19,Critical
W028,07/06/2025 18:18,25.92,2.3,62.04,84.09,37.1,79.3,79.9,37.77,-0.75,-1.77,Warning
W047,07/06/2025 18:19,20.04,1.82,72.46,56.12,35.8,66.3,84,36.68,-21.07,-2.4,Warning
W073,07/06/2025 18:19,21.68,7.11,90.07,60.74,36,66.8,72.1,35.11,-7.35,2.53,Warning
W006,07/06/2025 18:20,32.38,2.27,86.85,56.66,36.9,61,65.5,37.91,-6.87,-2.66,Warning
W086,07/06/2025 18:20,23.73,0.83,297.57,65.14,34.85,82,81.9,35.05,0.12,-0.57,Warning
W062,07/06/2025 18:21,18.17,0.86,100.22,68.28,36.34,74.1,73,35.33,1.51,2.86,Safe
W032,07/06/2025 18:21,26.06,2.06,95.26,61.31,40.38,90.2,85.7,36.07,5.25,11.95,Critical
W007,07/06/2025 18:22,28.15,2.38,69.25,73.08,34.59,99.2,85.8,35.64,15.62,-2.95,Warning
W088,07/06/2025 18:22,24.64,1.36,46.46,58.36,34.17,81,81.1,35.52,-0.12,-3.8,Safe
W005,07/06/2025 18:23,25.88,7.47,37.44,56.73,38.1,79.9,80,37.12,-0.12,2.64,Warning
W004,07/06/2025 18:23,22.76,0.66,139.15,68.38,39.04,73.2,66.5,37.6,10.08,3.83,Safe
W055,07/06/2025 18:24,22.64,4.3,69,75.67,35.84,71.3,70.7,35.23,0.85,1.73,Warning
W068,07/06/2025 18:24,22.62,0.85,43.37,69.24,33.94,86,88.6,35.97,-2.93,-5.64,Warning
W061,07/06/2025 18:25,24.26,0.64,529.24,65.91,38.69,92.2,85.2,37.69,8.22,2.65,Critical
W040,07/06/2025 18:25,31.68,0.62,56.58,77.48,35.47,69.8,74,35.35,-5.68,0.34,Warning
W077,07/06/2025 18:26,25.56,0.52,216.62,61.91,35.72,69.1,68.6,36.47,0.73,-2.06,Warning
W082,07/06/2025 18:26,18.43,0.56,40.92,69.78,36.73,81.8,80.8,36.61,1.24,0.33,Safe
W006,07/06/2025 18:27,31.07,1.93,91.58,74.7,37.99,68.8,65.5,37.91,5.04,0.21,Warning
W003,07/06/2025 18:27,20.21,7.28,106.33,59.42,34.68,64.6,68.9,35.47,-6.24,-2.23,Warning
W005,07/06/2025 18:28,25.55,2.34,50.62,101.47,36.71,72.4,80,37.12,-9.5,-1.1,Critical
W054,07/06/2025 18:28,31.18,0.9,128.63,60.97,36.89,88.7,75.3,37.27,17.8,-1.02,Warning
W014,07/06/2025 18:29,22.96,0.75,63.9,51.77,37.76,60.5,70,36.54,-13.57,3.34,Safe
W031,07/06/2025 18:29,23.99,8.5,42.29,77.11,35.61,78.4,74.7,35.81,4.95,-0.56,Critical
W065,07/06/2025 18:30,24.16,2.67,36.97,55.92,35.52,61.5,65.2,36.53,-5.67,-2.76,Safe
W074,07/06/2025 18:30,19.73,1.19,31.23,53.36,36.21,79.2,80.2,36.51,-1.25,-0.82,Safe
W021,07/06/2025 18:31,24.66,2.21,130.16,65.48,35.37,60.4,68.1,36.49,-11.31,-3.07,Safe
W090,07/06/2025 18:31,26.13,1.72,190.83,64.28,35.08,96.8,88.4,35.41,9.5,-0.93,Warning
W021,07/06/2025 18:32,21.38,1.82,34.9,51.84,36.11,77.4,68.1,36.49,13.66,-1.04,Safe
W089,07/06/2025 18:32,22.41,0.51,179.98,73.04,36.2,82.1,82.3,36.16,-0.24,0.11,Warning
W014,07/06/2025 18:33,25.23,1.09,139.04,75.05,33.69,63.2,70,36.54,-9.71,-7.8,Warning
W026,07/06/2025 18:33,25.25,2.78,50.72,70.63,38.52,96.8,89.2,37.33,8.52,3.19,Safe
W034,07/06/2025 18:34,20.45,1.9,76.25,81.88,37.43,69.5,68.5,37.41,1.46,0.05,Warning
W057,07/06/2025 18:34,23.39,0.27,85.59,68.95,38.19,77.4,88.2,37.42,-12.24,2.06,Safe
W009,07/06/2025 18:35,25.15,1.03,99.56,62.98,34.18,75.5,72.6,36.57,3.99,-6.54,Warning
W058,07/06/2025 18:35,20.55,2.47,110.14,61.74,37.43,37.9,80.8,37.61,-53.09,-0.48,Critical
W086,07/06/2025 18:36,19.2,0.13,74.73,69.46,33.77,84.7,81.9,35.05,3.42,-3.65,Safe
W014,07/06/2025 18:36,20.47,1.54,90.96,70.46,33.11,67.2,70,36.54,-4,-9.39,Critical
W050,07/06/2025 18:37,21.89,0.11,148.25,74.49,35.77,67.5,65.6,35.32,2.9,1.27,Safe
W040,07/06/2025 18:37,22.13,2.39,122.74,99.19,34.8,75.9,74,35.35,2.57,-1.56,Critical
W073,07/06/2025 18:38,25.64,0.77,24.95,58.49,35.81,62.8,72.1,35.11,-12.9,1.99,Safe
W064,07/06/2025 18:38,40.94,2.14,88.2,69.5,38.07,87,85.5,37.58,1.75,1.3,Critical
W084,07/06/2025 18:39,33.69,1.93,224.86,60.56,36.52,104.3,73,35.56,42.88,2.7,Critical
W061,07/06/2025 18:39,26.31,2.59,23.56,72.31,38.65,74.9,85.2,37.69,-12.09,2.55,Safe
W023,07/06/2025 18:40,35.87,1.28,205.64,66.91,36.96,99.6,71.5,36.99,39.3,-0.08,Critical
W011,07/06/2025 18:40,21.04,0.51,51.26,69.95,34.44,79.8,80.3,35.42,-0.62,-2.77,Safe
W057,07/06/2025 18:41,25,1.57,49.43,87.02,38.17,84.2,88.2,37.42,-4.54,2,Critical
W050,07/06/2025 18:41,21.51,2.02,105.01,88.97,34.49,62.6,65.6,35.32,-4.57,-2.35,Critical
W032,07/06/2025 18:42,25.25,0.81,59.54,63.56,36.06,66.9,85.7,36.07,-21.94,-0.03,Warning
W021,07/06/2025 18:42,25.35,1.79,31.82,60.93,37.4,59.2,68.1,36.49,-13.07,2.49,Safe
W027,07/06/2025 18:43,21.84,12.23,115.28,63.08,37.37,91.4,88.5,37.68,3.28,-0.82,Critical
W018,07/06/2025 18:43,23.72,0.76,109.76,56.8,40.33,94.4,89.1,37.43,5.95,7.75,Warning
W089,07/06/2025 18:44,21.71,2.88,130.03,62.64,35.73,76.8,82.3,36.16,-6.68,-1.19,Safe
W020,07/06/2025 18:44,29.81,1.13,92.35,72.57,35.95,97,82.1,36.32,18.15,-1.02,Warning
W066,07/06/2025 18:45,32.1,1.15,53.48,69.65,35.57,78.1,75.4,35.67,3.58,-0.28,Warning
W052,07/06/2025 18:45,25.18,0.69,510.11,56.7,36,70.1,72.9,36.53,-3.84,-1.45,Critical
W008,07/06/2025 18:46,21.21,0.8,134.83,74.63,34.83,84.9,69.5,35.55,22.16,-2.03,Warning
W090,07/06/2025 18:46,20.57,1.81,462.36,66.15,36.41,97,88.4,35.41,9.73,2.82,Critical
W007,07/06/2025 18:47,25.25,2.64,41.82,90.53,35.83,79.5,85.8,35.64,-7.34,0.53,Critical
W052,07/06/2025 18:47,26.09,0.93,482.35,58.78,36.08,67.6,72.9,36.53,-7.27,-1.23,Critical
W011,07/06/2025 18:48,29.9,1.29,33.95,67.14,36.29,100.4,80.3,35.42,25.03,2.46,Warning
W018,07/06/2025 18:48,23.32,0.8,91.45,69.44,38.43,115.1,89.1,37.43,29.18,2.67,Warning
W025,07/06/2025 18:49,25.86,1.75,89.96,64.5,36.24,113.1,78.7,35.55,43.71,1.94,Critical
W046,07/06/2025 18:49,21.09,2.33,61.95,69.97,39.68,62.6,68,37.14,-7.94,6.84,Warning
W039,07/06/2025 18:50,26.88,2.65,23.7,71.62,35.52,89.1,84.3,35.22,5.69,0.85,Safe
W001,07/06/2025 18:50,26.3,2.23,115.55,72.52,40.32,69.8,74.4,37.85,-6.18,6.53,Warning
W045,07/06/2025 18:51,26.34,0.91,493.15,76.08,37.01,95,87.2,36.42,8.94,1.62,Critical
W056,07/06/2025 18:51,24.09,0.37,125.84,77.55,36.24,70.5,72.2,35.48,-2.35,2.14,Safe
W025,07/06/2025 18:52,21.01,1.74,274.89,75.54,35.17,78.3,78.7,35.55,-0.51,-1.07,Warning
W089,07/06/2025 18:52,27.63,2.27,126.72,77.75,36.81,95.4,82.3,36.16,15.92,1.8,Warning
W080,07/06/2025 18:53,22.66,1.63,124.49,75.04,35.93,74.8,70.9,37.18,5.5,-3.36,Safe
W006,07/06/2025 18:53,20.48,0.9,245.08,56.42,38.55,65,65.5,37.91,-0.76,1.69,Warning
W063,07/06/2025 18:54,22.31,8.2,60.72,55.63,37.18,67.8,70.7,36.28,-4.1,2.48,Critical
W028,07/06/2025 18:54,24.87,1.1,71.85,82.91,38.35,72.2,79.9,37.77,-9.64,1.54,Warning
W053,07/06/2025 18:55,21.42,1.38,131.16,71.14,34.64,87.2,87.7,35.75,-0.57,-3.1,Safe
W043,07/06/2025 18:55,18.37,1.88,90.05,67.37,36.11,64.5,72.8,35.98,-11.4,0.36,Safe
W003,07/06/2025 18:56,23.54,1.3,481.61,68.64,35.99,73.1,68.9,35.47,6.1,1.47,Critical
W071,07/06/2025 18:56,21.01,1.93,37.4,55.53,35.44,88,89.1,35.76,-1.23,-0.89,Safe
W039,07/06/2025 18:57,32.74,1,62.39,56.47,35.49,81.3,84.3,35.22,-3.56,0.77,Warning
W045,07/06/2025 18:57,21.68,1.78,39.86,64.87,37.78,85,87.2,36.42,-2.52,3.73,Safe
W070,07/06/2025 18:58,24.61,1.76,416.86,76.18,37.19,67.5,74.1,37.92,-8.91,-1.93,Critical
W061,07/06/2025 18:58,23.11,0.12,23.34,54.47,38.63,79.4,85.2,37.69,-6.81,2.49,Safe
W017,07/06/2025 18:59,24.79,0.05,29.1,53.33,37.7,68.7,66.6,37.85,3.15,-0.4,Safe
W073,07/06/2025 18:59,22.54,2.44,79.92,78.68,34.79,68.5,72.1,35.11,-4.99,-0.91,Safe
W064,07/06/2025 19:00,23.81,1.66,29.07,78.71,37.7,89.1,85.5,37.58,4.21,0.32,Safe
W017,07/06/2025 19:00,23.57,1.61,59.6,66.92,37.79,93.4,66.6,37.85,40.24,-0.16,Critical
W078,07/06/2025 19:01,21.03,1.86,69.33,67.33,35.34,95.4,89.6,35.73,6.47,-1.09,Safe
W047,07/06/2025 19:01,19.42,0.68,116.01,71.73,35.28,88.8,84,36.68,5.71,-3.82,Safe
W028,07/06/2025 19:02,22.64,2.51,142.81,63.93,34.88,80.8,79.9,37.77,1.13,-7.65,Warning
W077,07/06/2025 19:02,18.83,0.59,130.94,73.18,37.65,68.2,68.6,36.47,-0.58,3.24,Safe
W041,07/06/2025 19:03,20.56,2.17,97.63,76.21,40.07,87.1,86.6,36.87,0.58,8.68,Critical
W057,07/06/2025 19:03,24.68,1.72,25.44,50.77,36.21,76.5,88.2,37.42,-13.27,-3.23,Safe
W020,07/06/2025 19:04,21.91,1.96,51.62,55.39,37.92,86.9,82.1,36.32,5.85,4.41,Warning
W009,07/06/2025 19:04,26.02,1.31,250.49,59.85,36.99,66.2,72.6,36.57,-8.82,1.15,Warning
W022,07/06/2025 19:05,26.23,2.78,92.93,87.28,37.66,59.6,65.9,37.73,-9.56,-0.19,Critical
W006,07/06/2025 19:05,23.63,6.37,141.33,57.9,36.8,62.3,65.5,37.91,-4.89,-2.93,Warning
W018,07/06/2025 19:06,26.58,2.86,54.8,54.5,36.4,85.1,89.1,37.43,-4.49,-2.75,Safe
W061,07/06/2025 19:06,22.3,2.79,539.16,63.81,37.71,86.8,85.2,37.69,1.88,0.05,Critical
W012,07/06/2025 19:07,23.89,0.67,237.05,63.17,37.12,67.3,72.3,36.1,-6.92,2.83,Warning
W013,07/06/2025 19:07,32.21,2.09,50.19,70.16,37.17,75.2,76.4,37.36,-1.57,-0.51,Warning
W004,07/06/2025 19:08,25.76,2.11,364.64,74.22,37.04,61.8,66.5,37.6,-7.07,-1.49,Critical
W012,07/06/2025 19:08,20.66,1.2,106.21,80.34,35.74,74,72.3,36.1,2.35,-1,Warning
W081,07/06/2025 19:09,25.11,0.66,166.03,70.75,36.53,68.1,74.2,36.9,-8.22,-1,Warning
W044,07/06/2025 19:09,33.26,2.02,72.53,73.64,37.88,79.8,83.2,36.91,-4.09,2.63,Warning
W053,07/06/2025 19:10,22.9,3.41,45.76,66.09,35.17,95.9,87.7,35.75,9.35,-1.62,Warning
W042,07/06/2025 19:10,27.78,2.67,43.32,60.14,34.48,87.8,73.3,35.19,19.78,-2.02,Warning
W044,07/06/2025 19:11,23.9,0.64,236.33,60.04,36.16,76,83.2,36.91,-8.65,-2.03,Warning
W009,07/06/2025 19:11,25.14,1.49,63.82,54.02,36.47,78.9,72.6,36.57,8.68,-0.27,Safe
W001,07/06/2025 19:12,20.36,0.61,130.62,60.98,36.71,102,74.4,37.85,37.1,-3.01,Critical
W023,07/06/2025 19:12,22.05,1.93,56.7,75.12,41.89,70.5,71.5,36.99,-1.4,13.25,Critical
W065,07/06/2025 19:13,20.95,9.94,76.77,66.96,36.66,61,65.2,36.53,-6.44,0.36,Critical
W053,07/06/2025 19:13,24.62,2.1,428.52,75.41,35.02,92.6,87.7,35.75,5.59,-2.04,Critical
W039,07/06/2025 19:14,19.44,0.94,99.36,51.1,35.49,73,84.3,35.22,-13.4,0.77,Safe
W085,07/06/2025 19:14,25.19,0.89,49.67,70.39,35.8,83.1,66,36.77,25.91,-2.64,Warning
W052,07/06/2025 19:15,18.33,1.29,38.59,69.91,36.1,75.2,72.9,36.53,3.16,-1.18,Safe
W005,07/06/2025 19:15,30.63,2.37,83.61,56.47,38.15,84.8,80,37.12,6,2.77,Warning
W013,07/06/2025 19:16,34.97,0.77,348.81,74.87,38.29,106.9,76.4,37.36,39.92,2.49,Critical
